"id","title","band","model","variant","fuelType","bodytype","tramsmission","seating","year","milage","color","image","place","price"
"76465","2018 Honda Mobilio 1.5 RS MPV","Honda","Mobilio","RS","Pertamax","MPV","Manual","7","2018","7000","Putih","https://img2.icarcdn.com/6152426/thumb-l_used-car-mobil123-honda-mobilio-rs-mpv-indonesia_6152426_pMvlqBq8FT2RqbnRDCIvJz.jpg?smia=xTM","Jakarta Utara","178000000"
"2500","2016 Daihatsu Gran Max 1.3 D Van","Daihatsu","Gran Max","D","Pertamax","Van","Manual","8","2016","36000","Silver","https://img5.icarcdn.com/6096746/thumb-l_used-car-mobil123-daihatsu-gran-max-d-van-indonesia_6096746_iRHOZR4vAUHRFcaG9qElI2.jpg?smia=xTM","Surabaya","102500000"
"24561","2011 Honda Accord 2.4 VTi-L Sedan","Honda","Accord","VTi-L","Pertamax","Sedan","Automatic","5","2011","60000","Silver","https://img4.icarcdn.com/5583336/thumb-l_used-car-mobil123-honda-accord-vti-l-sedan-indonesia_5583336_AiBaXpWqg5b5RbbukDvnbg.jpg?smia=xTM","Palembang","175000000"
"2960","2015 Mercedes-Benz GLA200 1.6 Urban SUV","Mercedes-Benz","GLA200","Urban","Pertamax","SUV","Automatic","5","2015","37500","Abu-abu","https://img2.icarcdn.com/0806836/thumb-l_used-car-mobil123-mercedes-benz-gla-class-gla200-urban-suv-indonesia_0806836_ZnJ6xCSayPANLVkCi3hgLn.jpg?smia=xTM","Jakarta Pusat","419000000"
"33445","2017 Honda HR-V 1.5 E Mugen SUV","Honda","HR-V","E Mugen","Pertamax","SUV","Automatic","5","2017","10000","Putih","https://img2.icarcdn.com/9493256/thumb-l_used-car-mobil123-honda-hr-v-e-mugen-suv-indonesia_9493256_USQBcL3FVsAxbt9PzIweod.jpg?smia=xTM","Gresik","288000000"
"81887","2015 Toyota Kijang Innova 2.0 G MPV","Toyota","Kijang Innova","G","Pertamax","MPV","Automatic","8","2015","120000","Hitam","https://img2.icarcdn.com/1236126/thumb-l_used-car-mobil123-toyota-kijang-innova-g-mpv-indonesia_1236126_BWOOiApaYGEFyHaV6JnKm7.jpg?smia=xTM","Surabaya","210000000"
"73012","2011 Lexus LX570 5.7 SUV","Lexus","LX570",,"Pertamax","SUV","Automatic","8","2011","48000","Putih","https://img2.icarcdn.com/6588565/thumb-l_used-car-mobil123-lexus-lx570-suv-indonesia_6588565_R0tbkANO8WqBtAtbpJjxeg.jpg?smia=xTM","Jakarta Selatan","1195000000"
"43727","2018 Honda Brio 1.2 RS Hatchback","Honda","Brio","RS","Pertamax","Hatchback","Manual","5","2018","5000","Abu-abu","https://img2.icarcdn.com/7051106/thumb-l_used-car-mobil123-honda-brio-rs-hatchback-indonesia_7051106_SVCGQagjd1rtQeezduQ14G.jpg?smia=xTM","Jakarta Barat","135000000"
"56713","2014 Toyota Corolla Altis 1.8 V Sedan","Toyota","Corolla Altis","V","Pertamax","Sedan","Automatic","5","2014","53626","Hitam","https://img3.icarcdn.com/2091175/thumb-l_used-car-mobil123-toyota-corolla-altis-v-sedan-indonesia_2091175_R646DQLHp3WDiQjayNykhB.jpg?smia=xTM","Jakarta Barat","255000000"
"68998","2014 Mercedes-Benz E250 2.0 Avantgarde Sedan","Mercedes-Benz","E250","Avantgarde","Pertamax","Sedan","Automatic","5","2014","32500","Hitam","https://img5.icarcdn.com/3253216/thumb-l_used-car-mobil123-mercedes-benz-e-class-e250-avantgarde-sedan-indonesia_3253216_w6qq4xWGBClyy3RgGHNe89.jpg?smia=xTM","Jakarta Utara","520000000"
"18022","2016 Honda HR-V 1.5 E SUV","Honda","HR-V","E","Pertamax","SUV","Automatic","5","2016","7500","Abu-abu","https://img1.icarcdn.com/5292906/thumb-l_used-car-mobil123-honda-hr-v-e-suv-indonesia_5292906_HLSniYHIQEOL9yDAr9Cp5S.jpg?smia=xTM","Jakarta Selatan","244000000"
"56336","2012 Toyota Vellfire 2.4 Z Van Wagon","Toyota","Vellfire","Z","Pertamax","Van Wagon","Automatic","7","2012","50000","Hitam","https://img5.icarcdn.com/0465156/thumb-l_used-car-mobil123-toyota-vellfire-z-van-wagon-indonesia_0465156_pGN1Nls5eIDqgKBWDf6Vst.jpg?smia=xTM","Jakarta Pusat","335000000"
"49831","2015 Toyota Avanza 1.3 G MPV","Toyota","Avanza","G","Pertamax","MPV","Automatic","7","2015","85000","Silver","https://img2.icarcdn.com/0517246/thumb-l_used-car-mobil123-toyota-avanza-g-mpv-indonesia_0517246_wn7gE2FbE6xyPiVAhpGwtF.jpg?smia=xTM","Malang","138000000"
"83334","2015 Mitsubishi Outlander Sport 2.0 PX SUV","Mitsubishi","Outlander Sport","PX","Pertamax","SUV","Automatic","5","2015","42000","Merah","https://img2.icarcdn.com/9081526/thumb-l_used-car-mobil123-mitsubishi-outlander-sport-px-suv-indonesia_9081526_m0BWAtfEl8BKQZfNc9ByvA.jpg?smia=xTM","Bekasi","202000000"
"16963","2010 Mercedes-Benz C280 3.0 W204 3.0 V6 Automatic Sedan","Mercedes-Benz","C280","W204 3.0 V6 Automatic","Pertamax","Sedan","Automatic","5","2010","95000","Silver","https://img1.icarcdn.com/1673846/thumb-l_used-car-mobil123-mercedes-benz-c-class-c280-w204-3.0-v6-automatic-sedan-indonesia_1673846_aRzcArEsZKlGGy9D8CRtbu.jpg?smia=xTM","Jakarta Pusat","230000000"
"36157","2010 Mazda CX-9 3.7 SUV","Mazda","CX-9",,"Pertamax","SUV","Automatic","7","2010","45650","Putih","https://img1.icarcdn.com/2679256/thumb-l_used-car-mobil123-mazda-cx-9-suv-indonesia_2679256_YCnutKlyhUgQnjZdwpV72n.jpg?smia=xTM","Bandung","235000000"
"86324","2015 Mazda 2 1.5 R Hatchback","Mazda","2","R","Pertamax","Hatchback","Manual","5","2015","22000","Hitam","https://img4.icarcdn.com/8095745/thumb-l_used-car-mobil123-mazda-2-r-hatchback-indonesia_8095745_BWJ6G0nO4jYOCd3DYD2TiA.jpg?smia=xTM","Jakarta Barat","160000000"
"59469","2017 Honda BR-V 1.5 E SUV","Honda","BR-V","E","Pertamax","SUV","Automatic","7","2017","37000","Hijau","https://img5.icarcdn.com/1679636/thumb-l_used-car-mobil123-honda-br-v-e-suv-indonesia_1679636_hydSsZZIpB4BoiPyZCGZbm.jpg?smia=xTM","Surabaya","182000000"
"51930","2016 Daihatsu Gran Max 1.3 D Van","Daihatsu","Gran Max","D","Pertamax","Van","Manual","8","2016","50000","Silver","https://img2.icarcdn.com/6420226/thumb-l_used-car-mobil123-daihatsu-gran-max-d-van-indonesia_6420226_d649h7nv2wklQuGViaHNnj.jpg?smia=xTM","Bangkalan","113000000"
"67401","2016 Daihatsu Terios 1.5 ADVENTURE R SUV","Daihatsu","Terios","ADVENTURE R","Pertamax","SUV","Automatic","7","2016","22500","Silver","https://img4.icarcdn.com/9193715/thumb-l_used-car-mobil123-daihatsu-terios-adventure-r-suv-indonesia_9193715_FfXcwL7DfRoqfHJHdOzGvv.jpg?smia=xTM","Tangerang","187000000"
"41435","2016 Mitsubishi Pajero Sport 2.5 Dakar SUV","Mitsubishi","Pajero Sport","Dakar","Solar","SUV","Automatic","7","2016","58000","Putih","https://img3.icarcdn.com/1565156/thumb-l_used-car-mobil123-mitsubishi-pajero-sport-dakar-suv-indonesia_1565156_hYHP93ytw1QkHMlJGjcIbs.jpg?smia=xTM","Jakarta Selatan","374000000"
"73997","2016 Suzuki Ertiga 1.4 Dreza MPV","Suzuki","Ertiga","Dreza","Pertamax","MPV","Manual","7","2016","30000","Putih","https://img5.icarcdn.com/6899405/thumb-l_used-car-mobil123-suzuki-ertiga-dreza-mpv-indonesia_6899405_CIqSp7gZbzUMecBTjHsxCf.jpg?smia=xTM","Sidoarjo","180000000"
"21","2014 Nissan Serena 2.0 Panoramic Autech MPV","Nissan","Serena","Panoramic Autech","Pertamax","MPV","Automatic","7","2014","104000","Putih","https://img3.icarcdn.com/1992846/thumb-l_used-car-mobil123-nissan-serena-panoramic-autech-mpv-indonesia_1992846_sdG6twLhAJVz2uSmFQs3LO.jpg?smia=xTM","Surabaya","220000000"
"408","2009 Audi Q5 2.0 TFSI SUV","Audi","Q5","TFSI","Pertamax","SUV","Automatic","5","2009","75000","Hitam","https://img1.icarcdn.com/3169556/thumb-l_used-car-mobil123-audi-q5-tfsi-suv-indonesia_3169556_JNZqgCdHQekhvvX5qrPaqH.jpg?smia=xTM","Jakarta Selatan","250000000"
"33397","2013 Toyota Avanza 1.3 G MPV","Toyota","Avanza","G","Pertamax","MPV","Manual","7","2013","123000","Hitam","https://img5.icarcdn.com/4376216/thumb-l_used-car-mobil123-toyota-avanza-g-mpv-indonesia_4376216_CVrx0y9goK4LrugsbCcg3U.jpg?smia=xTM","Jakarta Pusat","117500000"
"83155","2015 Toyota Avanza 1.5 Veloz MPV","Toyota","Avanza","Veloz","Pertamax","MPV","Manual","7","2015","62500","Putih","https://img4.icarcdn.com/6178215/thumb-l_used-car-mobil123-toyota-avanza-veloz-mpv-indonesia_6178215_C30GxIEeF6hJ2LZVTfe3G8.jpg?smia=xTM","Jakarta Timur","166000000"
"16016","2015 Suzuki Ertiga 1.4 GX MPV","Suzuki","Ertiga","GX","Pertamax","MPV","Manual","7","2015","43000","Abu-abu","https://img1.icarcdn.com/2052015/thumb-l_used-car-mobil123-suzuki-ertiga-gx-mpv-indonesia_2052015_SGhCT2QDGR2AI6mMvKnssB.jpg?smia=xTM","Surabaya","155000000"
"39855","2019 Suzuki Carry 1.5 FD Pick-up","Suzuki","Carry","FD","Pertamax","Pick-up","Manual","3","2019","2500","Silver","https://img4.icarcdn.com/0167656/thumb-l_used-car-mobil123-suzuki-carry-fd-pick-up-indonesia_0167656_oVVcFRqAYxPfMj9zry70L7.jpeg?smia=xTM","Jakarta Timur","103500000"
"54317","2017 MINI Cabrio 1.5 Cooper Convertible","MINI","Cabrio","Cooper","Pertamax","Convertible","Automatic","4","2017","4000","Abu-abu","https://img2.icarcdn.com/9413655/thumb-l_used-car-mobil123-mini-cabrio-cooper-convertible-indonesia_9413655_1O8Qu5JZvXSMfEAbx9wzLp.jpg?smia=xTM","Jakarta Selatan","735000000"
"16639","2013 Honda Brio 1.3 E Hatchback","Honda","Brio","E","Pertamax","Hatchback","Automatic","5","2013","47500","Putih","https://img3.icarcdn.com/7038405/thumb-l_used-car-mobil123-honda-brio-e-hatchback-indonesia_7038405_sPbsbmZeemCUZTaJcOPA8I.jpg?smia=xTM","Jakarta Pusat","115000000"
"48590","1999 Toyota Kijang 2.4 LGX-D MPV","Toyota","Kijang","LGX-D","Solar","MPV","Manual","8","1999","197500","Merah","https://img3.icarcdn.com/8804256/thumb-l_used-car-mobil123-toyota-kijang-lgx-d-mpv-indonesia_8804256_PtomOUGsy0d7DHGnbcvdOE.jpeg?smia=xTM","Banyuwangi","90000000"
"11230","2014 Honda Mobilio 1.5 E MPV","Honda","Mobilio","E","Pertamax","MPV","Automatic","7","2014","78000","Hitam","https://img1.icarcdn.com/9194535/thumb-l_used-car-mobil123-honda-mobilio-e-mpv-indonesia_9194535_BDzrLmfI80wNiTg2TOkNr2.jpg?smia=xTM","Jakarta Barat","138000000"
"57894","2008 Suzuki Carry 1.5 SRV Van","Suzuki","Carry","SRV","Pertamax","Van","Manual","9","2008","90000","Merah","https://img1.icarcdn.com/4544225/thumb-l_used-car-mobil123-suzuki-carry-srv-van-indonesia_4544225_VMqXawwBysXMLtr3MGA1mb.jpg?smia=xTM","Surabaya","59000000"
"18288","2013 Honda City 1.5 E Sedan","Honda","City","E","Pertamax","Sedan","Automatic","5","2013","71000","Putih","https://img2.icarcdn.com/8680945/thumb-l_used-car-mobil123-honda-city-e-sedan-indonesia_8680945_gHvOllniBS4JmIYQnR2WZd.jpg?smia=xTM","Surabaya","187500000"
"18742","2015 Nissan Serena 2.0 Highway Star MPV","Nissan","Serena","Highway Star","Pertamax","MPV","Automatic","7","2015","47500","Marun","https://img5.icarcdn.com/1191415/thumb-l_used-car-mobil123-nissan-serena-highway-star-mpv-indonesia_1191415_4Knui0B0eOjBeOq108frF9.jpg?smia=xTM","Bogor","285000000"
"55310","2012 Toyota Yaris 1.5 S Hatchback","Toyota","Yaris","S","Pertamax","Hatchback","Automatic","5","2012","30000","Silver","https://img5.icarcdn.com/1641456/thumb-l_used-car-mobil123-toyota-yaris-s-hatchback-indonesia_1641456_bBBMGdOfJ4bzl33dFYDd8E.jpg?smia=xTM","Jakarta Utara","118500000"
"4268","2014 Ford EcoSport 1.5 Titanium SUV","Ford","EcoSport","Titanium","Pertamax","SUV","Automatic","5","2014","72000","Hitam","https://img3.icarcdn.com/7892706/thumb-l_used-car-mobil123-ford-ecosport-titanium-suv-indonesia_7892706_VnK5UbRkbTwp2Z3hxwelaL.jpeg?smia=xTM","Bekasi","128000000"
"60426","2019 Honda Mobilio 1.5 E MPV","Honda","Mobilio","E","Pertamax","MPV","Automatic","7","2019","12000","Putih","https://img4.icarcdn.com/6959726/thumb-l_used-car-mobil123-honda-mobilio-e-mpv-indonesia_6959726_LMJ1Gem2aXju9hgf5RNywA.jpg?smia=xTM","Surabaya","190000000"
"36134","2015 Toyota Agya 1.0 G Hatchback","Toyota","Agya","G","Pertamax","Hatchback","Manual","5","2015","53195","Hitam","https://img2.icarcdn.com/3430556/thumb-l_used-car-mobil123-toyota-agya-g-hatchback-indonesia_3430556_OwPvj8xHxDb2IUwA1D822u.jpg?smia=xTM","Langkat","99000000"
"16660","2015 Daihatsu Xenia 1.3 R MPV","Daihatsu","Xenia","R","Pertamax","MPV","Automatic","7","2015","32500","Coklat","https://img1.icarcdn.com/4115115/thumb-l_used-car-mobil123-daihatsu-xenia-r-mpv-indonesia_4115115_to1sOEdQu7p07QwK4GpukE.jpg?smia=xTM","Tangerang","125000000"
"87056","2016 Suzuki Ertiga 1.4 GX MPV","Suzuki","Ertiga","GX","Pertamax","MPV","Manual","7","2016","55000","Putih","https://img5.icarcdn.com/7245856/thumb-l_used-car-mobil123-suzuki-ertiga-gx-mpv-indonesia_7245856_0QtRH9eH4R1qmSzVdVHQVT.jpg?smia=xTM","Lebak","13800000"
"12414","2010 Nissan Serena 2.0 Highway Star MPV","Nissan","Serena","Highway Star","Pertamax","MPV","Automatic","7","2010","100000","Abu-abu","https://img3.icarcdn.com/5966126/thumb-l_used-car-mobil123-nissan-serena-highway-star-mpv-indonesia_5966126_WDEab0CS66C1W2t3dc2Hh7.jpg?smia=xTM","Sidoarjo","113000000"
"67537","2008 Honda Jazz 1.5 i-DSI Hatchback","Honda","Jazz","i-DSI","Pertamax","Hatchback","Manual","5","2008","120000","Silver","https://img5.icarcdn.com/6444775/thumb-l_used-car-mobil123-honda-jazz-i-dsi-hatchback-indonesia_6444775_Xb4D6wvyLCNDSB1oQ1euue.jpg?smia=xTM","Lamongan","105000000"
"8960","2019 Mitsubishi Pajero Sport 2.4 Dakar Ultimate SUV","Mitsubishi","Pajero Sport","Dakar Ultimate","Solar","SUV","Automatic","7","2019","8000","Hitam","https://img4.icarcdn.com/9197695/thumb-l_used-car-mobil123-mitsubishi-pajero-sport-dakar-ultimate-suv-indonesia_9197695_zX1J1fWXvHg3aqrChIG6CD.jpg?smia=xTM","Jakarta Selatan","650000000"
"47566","2015 Toyota Avanza 1.3 G Luxury MPV","Toyota","Avanza","G Luxury","Pertamax","MPV","Automatic","7","2015","28000","Hitam","https://img3.icarcdn.com/6817946/thumb-l_used-car-mobil123-toyota-avanza-g-luxury-mpv-indonesia_6817946_v5f2nabhrkcqKdfAKCTbt0.jpg?smia=xTM","Sidoarjo","134000000"
"21192","2012 Toyota Limo 1.5 Manual Sedan","Toyota","Limo","Manual","Pertamax","Sedan","Manual","5","2012","252500","Abu-abu","https://img3.icarcdn.com/6069115/thumb-l_used-car-mobil123-toyota-limo-manual-sedan-indonesia_6069115_4uwVn3pX2aN81Q2Zn8MCZ1.jpg?smia=xTM","Depok","82500000"
"14636","2011 Honda Jazz 1.5 RS Hatchback","Honda","Jazz","RS","Pertamax","Hatchback","Automatic","5","2011","70000","Putih","https://img5.icarcdn.com/5174785/thumb-l_used-car-mobil123-honda-jazz-rs-hatchback-indonesia_5174785_gqGXFgFdaWF1P4XOWxuCC1.jpg?smia=xTM","Jakarta Barat","138000000"
"26816","2015 Honda Mobilio 1.5 RS MPV","Honda","Mobilio","RS","Pertamax","MPV","Automatic","7","2015","32500","Silver","https://img4.icarcdn.com/4156015/thumb-l_used-car-mobil123-honda-mobilio-rs-mpv-indonesia_4156015_Zypi9hwD1ebKUM3lxNkyBi.jpg?smia=xTM","Bekasi","172000000"
"5177","2005 Honda Odyssey 2.4 2.4 MPV","Honda","Odyssey","2.4","Pertamax","MPV","Automatic","7","2005","67504","Hitam","https://img5.icarcdn.com/6046155/thumb-l_used-car-mobil123-honda-odyssey-2.4-mpv-indonesia_6046155_A9x4pw1HBRHm56Bl3uoC3A.jpg?smia=xTM","Makasar","160000000"
"4641","2000 Suzuki Katana 1.0 GX Wagon","Suzuki","Katana","GX","Pertamax","Wagon","Manual","5","2000","123","Biru","https://img2.icarcdn.com/4911046/thumb-l_used-car-mobil123-suzuki-katana-gx-wagon-indonesia_4911046_AbSuiX22ZCCU6KHJE2T1D1.jpg?smia=xTM","Malang","55000000"
"39543","2015 Honda Mobilio 1.5 E MPV","Honda","Mobilio","E","Pertamax","MPV","Manual","7","2015","47500","Abu-abu","https://img3.icarcdn.com/0696055/thumb-l_used-car-mobil123-honda-mobilio-e-mpv-indonesia_0696055_Id5NrAP2CK0qFekkofmtQ7.jpg?smia=xTM","Kediri","143000000"
"78802","2013 Mazda Biante 2.0 2.0 SKYACTIV A/T MPV","Mazda","Biante","2.0 SKYACTIV A/T","Pertamax","MPV","Automatic","8","2013","74000","Silver","https://img3.icarcdn.com/6467326/thumb-l_used-car-mobil123-mazda-biante-2.0-skyactiv-a\%2Ft-mpv-indonesia_6467326_SrXl9ynfsiXsjMAgZi4t6c.jpg?smia=xTM","Tangerang","199000000"
"53116","2013 Toyota Kijang Innova 2.0 G MPV","Toyota","Kijang Innova","G","Pertamax","MPV","Manual","8","2013","52500","Putih","https://img5.icarcdn.com/5705515/thumb-l_used-car-mobil123-toyota-kijang-innova-g-mpv-indonesia_5705515_6DzFaVxAIeilQgWveIv4OQ.jpg?smia=xTM","Jakarta Barat","153000000"
"36359","2011 Mazda 2 1.5 R Sedan","Mazda","2","R","Pertamax","Sedan","Automatic","5","2011","88000","Putih","https://img1.icarcdn.com/7661535/thumb-l_used-car-mobil123-mazda-2-r-sedan-indonesia_7661535_5FARXwJRkvnGl2Lyi1cAtT.jpg?smia=xTM","Jakarta Barat","105000000"
"29083","2014 Land Rover Range Rover Sport 3.0 Autobiography SUV","Land Rover","Range Rover Sport","Autobiography","Pertamax","SUV","Automatic","5","2014","11000","Putih","https://img1.icarcdn.com/4349255/thumb-l_used-car-mobil123-land-rover-range-rover-sport-autobiography-suv-indonesia_4349255_V3XEX9DXRFC2XPFUx8u9To.jpg?smia=xTM","Jakarta Selatan","1875000000"
"44535","2009 Toyota Alphard 2.4 G MPV","Toyota","Alphard","G","Pertamax","MPV","Automatic","7","2009","77000","Hitam","https://img1.icarcdn.com/9343156/thumb-l_used-car-mobil123-toyota-alphard-g-mpv-indonesia_9343156_2t2W5EOMmtSWd0RGsjPLsC.jpg?smia=xTM","Batu","294750000"
"84425","2011 Isuzu Panther 2.5 GRAND TOURING SUV","Isuzu","Panther","GRAND TOURING","Solar","SUV","Manual","7","2011","100000","Coklat","https://img1.icarcdn.com/9417246/thumb-l_used-car-mobil123-isuzu-panther-grand-touring-suv-indonesia_9417246_G7PD8mj902lJeDxp4GRO4x.jpg?smia=xTM","Surabaya","170000000"
"46569","2016 Toyota Fortuner 2.4 VRZ SUV","Toyota","Fortuner","VRZ","Solar","SUV","Automatic","7","2016","22500","Putih","https://img4.icarcdn.com/3113015/thumb-l_used-car-mobil123-toyota-fortuner-vrz-suv-indonesia_3113015_qsL0DWg8KoWpWZ8ay0t4tw.jpg?smia=xTM","Jakarta Timur","438000000"
"20848","2014 Honda Mobilio 1.5 E Prestige MPV","Honda","Mobilio","E Prestige","Pertamax","MPV","Automatic","7","2014","45000","Putih","https://img5.icarcdn.com/6002326/thumb-l_used-car-mobil123-honda-mobilio-e-prestige-mpv-indonesia_6002326_BiivOQgisUpkaBettVsMB4.jpg?smia=xTM","Makasar","135000000"
"74202","2015 Daihatsu Xenia 1.3 R STD MPV","Daihatsu","Xenia","R STD","Pertamax","MPV","Manual","7","2015","60000","Silver","https://img1.icarcdn.com/4677355/thumb-l_used-car-mobil123-daihatsu-xenia-r-std-mpv-indonesia_4677355_L8DYFsEkHKfukepfco5c6G.jpg?smia=xTM","Mojokerto","145000000"
"8714","2015 Daihatsu Gran Max 1.5 D Van","Daihatsu","Gran Max","D","Pertamax","Van","Manual","9","2015","45000","Silver","https://img4.icarcdn.com/8858646/thumb-l_used-car-mobil123-daihatsu-gran-max-d-van-indonesia_8858646_JTyP1GrhFf5Xf7Kqneo8KN.jpg?smia=xTM","Banyuwangi","112000000"
"20563","2017 BMW 730Li 2.0 G12 Sedan","BMW","730Li","G12","Pertamax","Sedan","Automatic","5","2017","32500","Hitam","https://img1.icarcdn.com/5276156/thumb-l_used-car-mobil123-bmw-7-series-730li-g12-sedan-indonesia_5276156_4sY0DK8p0to4HDHxT4CYXd.JPG?smia=xTM","Jakarta Utara","1125000000"
"20818","2013 Toyota Vellfire 2.4 ZG Van Wagon","Toyota","Vellfire","ZG","Pertamax","Van Wagon","Automatic","7","2013","30000","Putih","https://img3.icarcdn.com/0483756/thumb-l_used-car-mobil123-toyota-vellfire-zg-van-wagon-indonesia_0483756_PimpMtW4VaHEGnrxxb84kL.jpg?smia=xTM","Jakarta Pusat","448000000"
"57047","2016 Mercedes-Benz E300 2.0 Avantgarde Sedan","Mercedes-Benz","E300","Avantgarde","Pertamax","Sedan","Automatic","5","2016","9000","Abu-abu","https://img4.icarcdn.com/5715685/thumb-l_used-car-mobil123-mercedes-benz-e-class-e300-avantgarde-sedan-indonesia_5715685_0Onk2XDPFNcFWSy7DEhHXv.jpg?smia=xTM","Jakarta Selatan","975000000"
"59736","2017 BMW 530i 2.0 Luxury Sedan","BMW","530i","Luxury","Pertamax","Sedan","Automatic","5","2017","9000","Putih","https://img1.icarcdn.com/6591285/thumb-l_used-car-mobil123-bmw-5-series-530i-luxury-sedan-indonesia_6591285_WMY6MQl5H6irNjLyZQBiIc.jpg?smia=xTM","Jakarta Utara","1050000000"
"22153","2013 Dodge Journey 2.4 SXT Platinum SUV","Dodge","Journey","SXT Platinum","Pertamax","SUV","Automatic","7","2013","50000","Hitam","https://img3.icarcdn.com/9901056/thumb-l_used-car-mobil123-dodge-journey-sxt-platinum-suv-indonesia_9901056_4BbLzk1O31lGwUlvZDrCJ7.jpeg?smia=xTM","Jakarta Utara","228000000"
"33915","2006 Hyundai Tucson 2.0 JM SUV","Hyundai","Tucson","JM","Pertamax","SUV","Automatic","5","2006","177500","Abu-abu","https://img4.icarcdn.com/1057456/thumb-l_used-car-mobil123-hyundai-tucson-jm-suv-indonesia_1057456_FimuExbX7I6BlvotwVs0eQ.JPG?smia=xTM","Tangerang","69000000"
"47646","2013 Mitsubishi Pajero Sport 2.5 Exceed SUV","Mitsubishi","Pajero Sport","Exceed","Solar","SUV","Automatic","7","2013","12345","Hitam","https://img4.icarcdn.com/0365165/thumb-l_used-car-mobil123-mitsubishi-pajero-sport-exceed-suv-indonesia_0365165_oRWWai3eO5dQgbRDmDUBZO.jpg?smia=xTM","Jakarta Utara","299000000"
"58113","2010 Nissan X-Trail 2.5 ST SUV","Nissan","X-Trail","ST","Pertamax","SUV","Automatic","5","2010","142500","Abu-abu","https://img4.icarcdn.com/3070715/thumb-l_used-car-mobil123-nissan-x-trail-st-suv-indonesia_3070715_DPaAiUv5RYzeN90Aqoaqlj.jpg?smia=xTM","Bekasi","135000000"
"56198","2009 Toyota Camry 2.4 V Sedan","Toyota","Camry","V","Pertamax","Sedan","Automatic","5","2009","90000","Hitam","https://img1.icarcdn.com/4614256/thumb-l_used-car-mobil123-toyota-camry-v-sedan-indonesia_4614256_dTnqfUod90584yugdiFmUF.jpg?smia=xTM","Bandung","139000000"
"36308","2017 Honda Brio 1.2 Satya E Hatchback","Honda","Brio","Satya E","Pertamax","Hatchback","Manual","5","2017","67500","Hitam","https://img5.icarcdn.com/0821636/thumb-l_used-car-mobil123-honda-brio-satya-e-hatchback-indonesia_0821636_TbqQEoWtjc7oEUN7vpXLSp.jpeg?smia=xTM","Mojokerto","136000000"
"59897","2014 Daihatsu Xenia 1.3 R DLX MPV","Daihatsu","Xenia","R DLX","Pertamax","MPV","Manual","7","2014","95000","Putih","https://img2.icarcdn.com/4424506/thumb-l_used-car-mobil123-daihatsu-xenia-r-dlx-mpv-indonesia_4424506_RvCXMKGU4CYuFHo2RW0gMM.jpg?smia=xTM","Surabaya","117500000"
"58880","2014 Suzuki Karimun Wagon R 1.0 GL Wagon R Hatchback","Suzuki","Karimun Wagon R","GL Wagon R","Pertamax","Hatchback","Manual","5","2014","222","Silver","https://img4.icarcdn.com/6858105/thumb-l_used-car-mobil123-suzuki-karimun-wagon-r-gl-wagon-r-hatchback-indonesia_6858105_6FGq5jnK9m14WXXGAn3XW6.jpg?smia=xTM","Sidoarjo","77000000"
"13747","2013 Toyota 86 2.0 V TRD Coupe","Toyota","86","V TRD","Pertamax","Coupe","Automatic","4","2013","52500","Putih","https://img5.icarcdn.com/6801305/thumb-l_used-car-mobil123-toyota-86-v-trd-coupe-indonesia_6801305_ZJlTYPCkw2Il4iBqSLTFH6.jpeg?smia=xTM","Jakarta Pusat","555000000"
"25420","2008 Toyota Estima 2.4 MPV","Toyota","Estima",,"Pertamax","MPV","Automatic","7","2008","110000","Silver","https://img3.icarcdn.com/9266865/thumb-l_used-car-mobil123-toyota-estima-mpv-indonesia_9266865_JLjHzodv7SUVtMHTNoq4bL.jpg?smia=xTM","Makasar","180000000"
"17226","2012 Toyota Avanza 1.3 G MPV","Toyota","Avanza","G","Pertamax","MPV","Automatic","7","2012","40000","Hitam","https://img1.icarcdn.com/9929246/thumb-l_used-car-mobil123-toyota-avanza-g-mpv-indonesia_9929246_VYGnROCYivEsmJAvgHjs3G.jpg?smia=xTM","Jakarta Barat","110000000"
"57123","2016 Nissan Serena 2.0 Highway Star MPV","Nissan","Serena","Highway Star","Pertamax","MPV","Automatic","7","2016","52500","Hitam","https://img2.icarcdn.com/8095146/thumb-l_used-car-mobil123-nissan-serena-highway-star-mpv-indonesia_8095146_ghV7jtNrcgWxkdt2ZGmlND.jpg?smia=xTM","Bekasi","240000000"
"65119","2015 Daihatsu Gran Max 1.5 D Van","Daihatsu","Gran Max","D","Pertamax","Van","Manual","9","2015","59000","Silver","https://img4.icarcdn.com/1541156/thumb-l_used-car-mobil123-daihatsu-gran-max-d-van-indonesia_1541156_GqnvxoyDWpsJwClILdl6XS.jpg?smia=xTM","Sidoarjo","102000000"
"81036","2013 Mercedes-Benz CLS350 3.5 AMG Sedan","Mercedes-Benz","CLS350","AMG","Pertamax","Sedan","Automatic","4","2013","19000","Hitam","https://img1.icarcdn.com/8587085/thumb-l_used-car-mobil123-mercedes-benz-cls-class-cls350-amg-sedan-indonesia_8587085_TlKeIFtprbff3JixLXxNtr.jpg?smia=xTM","Jakarta Selatan","750000000"
"65420","2017 Toyota Avanza 1.3 Veloz MPV","Toyota","Avanza","Veloz","Pertamax","MPV","Manual","7","2017","27500","Silver","https://img1.icarcdn.com/1670846/thumb-l_used-car-mobil123-toyota-avanza-veloz-mpv-indonesia_1670846_xC757p1W8stDIQVhaKV0WL.jpg?smia=xTM","Jakarta Utara","155000000"
